#F nb_NeutronNews.dat
#UT Neutron Scattering Lengths and cross sections
#UIDL xndebe
#UD Neutron Scattering Lengths and cross sections
#UD 
#UD All of these data were taken from the Special Feature section of
#UD neutron scattering lengths and cross sections of the elements and
#UD their isotopes in Neutron News, Vol. 3, No. 3, 1992, pp.  29-37.
#UD 
#UD The contents of the columns are as follows:
#UD Column	Unit	Quantity	
#UD 1	                Natural abundance (For radioisotopes the half-life is given instead)
#UD 2           fm      real part of the bound coherent scattering length
#UD 3		fm	imaginary part of the bound coherent scattering length
#UD 4		fm	real part of the bound incoherent scattering length
#UD 5		fm	imaginary part of the bound incoherent scattering length
#UD 6		barn	bound coherent scattering cross section
#UD 7		barn	bound incoherent scattering cross section
#UD 8		barn	total bound scattering cross section
#UD 9		barn	absorption cross section for 2200 m/s neutrons
#UD Note: 1fm=1E-15 m, 1barn=1E-24 cm^2, scattering lengths and cross sections in 
#UD parenthesis are uncertainties (not reported)
#UD
#S  1    H
#N 8
#L Concentration  b_c_r  b_c_i  b_i_r  coh_cs  incoh_cs  scat_cs  abs_cs  
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
8.9  9999  0.0  0  0.0  9999  0  9999  0.26
#S  130  130Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.11  -3.6  0.0  0  0.0  1.6  0  1.6  30.(5.)
#S  132  132Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.1  7.8  0.0  0  0.0  7.6  0  7.6  7
#S  134  134Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.42  5.7  0.0  0  0.0  4.08  0  4.08  2.0(1.6)
#S  135  135Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
6.59  4.67  0.0  9999  0.0  2.74  0.5  3.2  5.8
#S  136  136Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.85  4.91  0.0  0  0.0  3.03  0  3.03  0.68
#S  137  137Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.23  6.83  0.0  9999  0.0  5.86  0.5  6.4  3.6
#S  138  138Ba 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
71.7  4.84  0.0  0  0.0  2.94  0  2.94  0.27
#S  138  138La 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.09  8.(2.)  0.0  9999  0.0  8.(4.)  0.5  8.5(4.0)  57.(6.)
#S  139  139La 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
99.91  8.24  0.0  3.0  0.0  8.53  1.13  9.66  8.93
#S  136  136Ce 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.19  5.80  0.0  0  0.0  4.23  0  4.23  7.3(1.5)
#S  138  138Ce 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.25  6.70  0.0  0  0.0  5.64  0  5.64  1.1
#S  140  140Ce 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
88.48  4.84  0.0  0  0.0  2.94  0  2.94  0.57
#S  142  142Ce 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.08  4.75  0.0  0  0.0  2.84  0  2.84  0.95
#S  142  142Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.16  7.7  0.0  0  0.0  7.5  0  7.5  18.7
#S  143  143Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.18  14.(2.)  0.0  (+/-)21.(1.)  0.0  25.(7.)  55.(7.)  80.(2.)  337.(10.)
#S  144  144Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
23.8  2.8  0.0  0  0.0  1  0  1  3.6
#S  145  145Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
8.29  14.(2.)  0.0  9999  0.0  25.(7.)  5.(5.)  30.(9.)  42.(2.)
#S  146  146Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17.19  8.7  0.0  0  0.0  9.5  0  9.5  1.4
#S  148  148Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.75  5.7  0.0  0  0.0  4.1  0  4.1  2.5
#S  150  150Nd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.63  5.3  0.0  0  0.0  3.5  0  3.5  1.2
#S  144  144Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
3.1  -3.(4.)  0.0  0  0.0  1.(3.)  0  1.(3.)  0.7
#S  147  147Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
15.1  14.(3.)  0.0  (+/-)11.(7.)  0.0  25.(11.)  143(19.)  39.(16.)  57.(3.)
#S  148  148Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.3  -3.(4.)  0.0  0  0.0  1.(3.)  0  1.(3.)  2.4
#S  149  149Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
13.9  -19.2  -11.7  (+/-)31.4  -10.3  63.5  137.(5.)  200.(5.)  42080.(400.)
#S  150  150Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.4  14.(3.)  0.0  0  0.0  25.(11.)  0  25.(11.)  104.(4.)
#S  152  152Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.6  -5.0  0.0  0  0.0  3.1  0  3.1  206.(6.)
#S  154  154Sm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
22.6  9.3  0.0  0  0.0  11.(2.)  0  11.(2.)  8.4
#S  151  151Eu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
47.8  6.13  -2.53  (+/-)4.5  -2.14  5.5  3.1  8.6  9100.(100.)
#S  153  153Eu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
52.2  8.22  0.0  (+/-)3.2  0.0  8.5  1.3  9.8  312.(7.)
#S  152  152Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.2  10.(3.)  0.0  0  0.0  13.(8.)  0  13.(8.)  735.(20.)
#S  154  154Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.1  10.(3.)  0.0  0  0.0  13.(8.)  0  13.(8.)  85.(12.)
#S  155  155Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.8  6.0  -17.0  (+/-)5.(5.)  -13.16  40.8  25.(6.)  66.(6.)  61100.(400.)
#S  156  156Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
20.6  6.3  0.0  0  0.0  5  0  5  1.5(1.2)
#S  157  157Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
15.7  -1.14  -71.9  (+/-)5.(5.)  -55.8  650.(4.)  394.(7.)  1044.(8.)  259000.(700.)
#S  158  158Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.8  9.(2.)  0.0  0  0.0  10.(5.)  0  10.(5.)  2.2
#S  160  160Gd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
21.8  9.15  0.0  0  0.0  10.52  0  10.52  0.77
#S  156  156Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.06  6.1  0.0  0  0.0  4.7  0  4.7  33.(3.)
#S  158  158Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.1  6.(4.)  0.0  0  0.0  5.(6.)  0  5.(6.)  43.(6.)
#S  160  160Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.34  6.7  0.0  0  0.0  5.6  0  5.6  56.(5.)
#S  161  161Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
19  10.3  0.0  (+/-)4.9  0.0  13.3  3.(1.)  16.(1.)  600.(25.)
#S  162  162Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
25.5  -1.4  0.0  0  0.0  0.25  0  0.25  194.(10.)
#S  163  163Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.9  5.0  0.0  1.3  0.0  3.1  0.21  3.3  124.(7.)
#S  164  164Dy 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
28.1  49.4  -0.79  0  0.0  307.(3.)  0  307.(3.)  2840.(40.)
#S  162  162Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.14  8.8  0.0  0  0.0  9.7  0  9.7  19.(2.)
#S  164  164Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.56  8.2  0.0  0  0.0  8.4  0  8.4  13.(2.)
#S  166  166Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
33.4  10.6  0.0  0  0.0  14.1  0  14.1  19.6(1.5)
#S  167  167Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
22.9  3.0  0.0  1.0  0.0  1.1  0.13  1.2  659.(16.)
#S  168  168Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.1  7.4  0.0  0  0.0  6.9  0  6.9  2.74
#S  170  170Er 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.9  9.6  0.0  0  0.0  11.6  0  11.6(1.2)  5.8
#S  168  168Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.14  -4.07  -0.62  0  0.0  2.13  0  2.13  2230.(40.)
#S  170  170Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
3.06  6.77  0.0  0  0.0  5.8  0  5.8  11.4(1.0)
#S  171  171Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.3  9.66  0.0  -5.59  0.0  11.7  3.9  15.6  48.6(2.5)
#S  172  172Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
21.9  9.43  0.0  0  0.0  11.2  0  11.2  0.8
#S  173  173Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
16.1  9.56  0.0  -5.3  0.0  11.5  3.5  15  17.1(1.3)
#S  174  174Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
31.8  19.3  0.0  0  0.0  46.8  0  46.8  69.4(5.0)
#S  176  176Yb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.7  8.72  0.0  0  0.0  9.6  0  9.6  2.85
#S  175  175Lu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
97.39  7.24  0.0  (+/-)2.2  0.0  6.59  0.6  7.2  21.(3.)
#S  176  176Lu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.61  6.1  -0.57  (+/-)3.0  +0.61  4.7  1.2  5.9  2065.(35.)
#S  174  174Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.2  10.9(1.1)  0.0  0  0.0  15.(3.)  0  15.(3.)  561.(35.)
#S  176  176Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.2  6.61  0.0  0  0.0  5.5  0  5.5  23.5(3.1)
#S  177  177Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
18.6  0.8(1.0)  0.0  (+/-)0.9(1.3)  0.0  0.1  0.1  0.2  373.(10.)
#S  178  178Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.1  5.9  0.0  0  0.0  4.4  0  4.4  84.(4.)
#S  179  179Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
13.7  7.46  0.0  (+/-)1.06  0.0  7  0.14  7.1  41.(3.)
#S  180  180Hf 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
35.2  13.2  0.0  0  0.0  21.9  0  21.9(1.0)  13.04
#S  180  180Ta 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.012  7.(2.)  0.0  9999  0.0  6.2  0.5  7.(4.)  563.(60.)
#S  181  181Ta 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
99.988  6.91  0.0  -0.29  0.0  6  0.011  6.01  20.5
#S  180  180W 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.1  5.(3.)  0.0  0  0.0  3.(4.)  0  3.(4.)  30.(20.)
#S  182  182W 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.3  6.97  0.0  0  0.0  6.1  0  6.1  20.7
#S  183  183W 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.3  6.53  0.0  9999  0.0  5.36  0.3  5.7  10.1
#S  184  184W 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
30.7  7.48  0.0  0  0.0  7.03  0  7.03  1.7
#S  186  186W 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
28.6  -0.72  0.0  0  0.0  0.065  0  0.065  37.9
#S  185  185Re 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
37.4  9.0  0.0  (+/-)2.0  0.0  10.2  0.5  10.7  112.(2.)
#S  187  187Re 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
62.6  9.3  0.0  (+/-)2.8  0.0  10.9  1  11.9  76.4(1.)
#S  184  184Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.02  10.(2.)  0.0  0  0.0  13.(5.)  0  13.(5.)  3000.(150.)
#S  186  186Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.58  11.6(1.7)  0.0  0  0.0  17.(5.)  0  17.(5.)  80.(13.)
#S  187  187Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.6  10.(2.)  0.0  9999  0.0  13.(5.)  0.3  13.(5.)  320.(10.)
#S  188  188Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
13.3  7.6  0.0  0  0.0  7.3  0  7.3  4.7
#S  189  189Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
16.1  10.7  0.0  9999  0.0  14.4  0.5  14.9  25.(4.)
#S  190  190Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.4  11.0  0.0  0  0.0  15.2  0  15.2  13.1
#S  192  192Os 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
41  11.5  0.0  0  0.0  16.6  0  16.6(1.2)  2
#S  191  191Ir 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
37.3  9999  0.0  9999  0.0  9999  9999  9999  954.(10.)
#S  193  193Ir 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
62.7  9999  0.0  9999  0.0  9999  9999  9999  111.(5.)
#S  190  190Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.01  9.0  0.0  0  0.0  10.(2.)  0  10.(2.)  152.(4.)
#S  192  192Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.79  9.9  0.0  0  0.0  12.3(1.2)  0  12.3(1.2)  10.0(2.5)
#S  194  194Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
32.9  10.55  0.0  0  0.0  14  0  14  1.44
#S  195  195Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
33.8  8.83  0.0  -1.00  0.0  9.8  0.13  9.9  27.5(1.2)
#S  196  196Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
25.3  9.89  0.0  0  0.0  12.3  0  12.3  0.72
#S  198  198Pt 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.2  7.8  0.0  0  0.0  7.6  0  7.6  3.66
#S  196  196Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.2  30.3(1.0)  0.0  0  0.0  115.(8.)  0  115.(8.)  3080.(180.)
#S  198  198Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
10.1  9999  0.0  0  0.0  9999  0  9999  2
#S  199  199Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17  16.9  0.0  (+/-)15.5  0.0  36.(2.)  30.(3.)  66.(2.)  2150.(48.)
#S  200  200Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
23.1  9999  0.0  0  0.0  9999  0  9999  <60.
#S  201  201Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
13.2  9999  0.0  9999  0.0  9999  9999  9999  7.8(2.0)
#S  202  202Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
29.6  9999  0.0  0  0.0  9999  0  9.828  4.89
#S  204  204Hg 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
6.8  9999  0.0  0  0.0  9999  0  9999  0.43
#S  203  203Tl 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
29.524  6.99  0.0  1.06  0.0  6.14  0.14  6.28  11.4
#S  205  205Tl 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
70.476  9.52  0.0  -0.242  0.0  11.39  0.007  11.4  0.104
#S  204  204Pb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.4  9.90  0.0  0  0.0  12.3  0  12.3  0.65
#S  206  206Pb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.1  9.22  0.0  0  0.0  10.68  0  10.68  0.03
#S  207  207Pb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
22.1  9.28  0.0  0.14  0.0  10.82  0.002  10.82  0.699
#S  208  208Pb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
52.4  9.50  0.0  0  0.0  11.34  0  11.34  0.00048
#S  233  233U 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(1.59E5a)  10.1  0.0  (+/-)1.(3.)  0.0  12.8  0.1  12.9  574.7(1.0)
#S  234  234U 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.005  12.4  0.0  0  0.0  19.3  0  19.3  100.1(1.3)
#S  235  235U 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.72  10.47  0.0  (+/-)1.3  0.0  13.78  0.2  14  680.9(1.1)
#S  238  238U 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
99.275  8.402  0.0  0  0.0  8.871  0  8.871  2.68
#S  238  238Pu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(87.74a)  14.1  0.0  0  0.0  25.0(1.8)  0  25.0(1.8)  558.(7.)
#S  239  239Pu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(2.41E4a)  7.7  0.0  (+/-)1.3(1.9)  0.0  7.5  0.2  7.7  1017.3(2.1)
#S  240  240Pu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(6.56E3a)  3.5  0.0  0  0.0  1.54  0  1.54  289.6(1.4)
#S  242  242Pu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(3.76E5a)  8.1  0.0  0  0.0  8.2  0  8.2  18.5
#S  244  244Cm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(18.10a)  9.5  0.0  0  0.0  11.3  0  11.3  16.2(1.2)
#S  246  246Cm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(4.7E3a)  9.3  0.0  0  0.0  10.9  0  10.9  1.36
#S  248  248Cm 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
(3.5E5a)  7.7  0.0  0  0.0  7.5  0  7.5  3.0
